country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.1.7+E484K,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.351,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.427/B.1.429,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.525,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.526,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.616,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.617,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.617.1,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.617.2,27,1369,2
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.617.3,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.620,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.621,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,B.1.640,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,C.1.2,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,C.37,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,P.1,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,P.3,0,1369,0
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,UNK,0,,
Netherlands,NL,2022-03,GISAID,318142,1369,0.4,Yes,Other,0,1369,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,AT.1,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,AY.4.2,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.1.529,101,102,99
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.1.7,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.1.7+E484K,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.351,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.427/B.1.429,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.525,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.526,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.616,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.617,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.617.1,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.617.2,1,102,1
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.617.3,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.620,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.621,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,B.1.640,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,C.1.2,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,C.37,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,P.1,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,P.3,0,102,0
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,UNK,0,,
Netherlands,NL,2022-04,GISAID,426118,102,0,Yes,Other,0,102,0
Netherlands,NL,2020-49,TESSy,38293,75,0.2,Yes,B.1.1.7,1,75,1.3
Netherlands,NL,2020-49,TESSy,38293,75,0.2,Yes,Other,74,75,98.7
Netherlands,NL,2020-50,TESSy,56302,127,0.2,Yes,B.1.1.7,1,127,0.8
Netherlands,NL,2020-50,TESSy,56302,127,0.2,Yes,Other,126,127,99.2
Netherlands,NL,2020-51,TESSy,76213,203,0.3,Yes,B.1.1.7,1,203,0.5
Netherlands,NL,2020-51,TESSy,76213,203,0.3,Yes,Other,202,203,99.5
Netherlands,NL,2020-52,TESSy,73178,257,0.4,Yes,B.1.1.7,5,257,1.9
Netherlands,NL,2020-52,TESSy,73178,257,0.4,Yes,B.1.351,1,257,0.4
Netherlands,NL,2020-52,TESSy,73178,257,0.4,Yes,Other,251,257,97.7
Netherlands,NL,2020-53,TESSy,58183,207,0.4,Yes,B.1.1.7,9,207,4.3
Netherlands,NL,2020-53,TESSy,58183,207,0.4,Yes,B.1.351,1,207,0.5
Netherlands,NL,2020-53,TESSy,58183,207,0.4,Yes,Other,197,207,95.2
Netherlands,NL,2021-01,TESSy,51811,356,0.7,Yes,B.1.1.7,45,356,12.6
Netherlands,NL,2021-01,TESSy,51811,356,0.7,Yes,Other,311,356,87.4
Netherlands,NL,2021-02,TESSy,39882,303,0.8,Yes,B.1.1.7,60,303,19.8
Netherlands,NL,2021-02,TESSy,39882,303,0.8,Yes,B.1.351,3,303,1
Netherlands,NL,2021-02,TESSy,39882,303,0.8,Yes,Other,240,303,79.2
Netherlands,NL,2021-03,TESSy,36524,651,1.8,Yes,B.1.1.7,158,651,24.3
Netherlands,NL,2021-03,TESSy,36524,651,1.8,Yes,B.1.351,3,651,0.5
Netherlands,NL,2021-03,TESSy,36524,651,1.8,Yes,Other,490,651,75.3
Netherlands,NL,2021-04,TESSy,29710,876,2.9,Yes,B.1.1.7,216,876,24.7
Netherlands,NL,2021-04,TESSy,29710,876,2.9,Yes,B.1.351,14,876,1.6
Netherlands,NL,2021-04,TESSy,29710,876,2.9,Yes,P.1,1,876,0.1
Netherlands,NL,2021-04,TESSy,29710,876,2.9,Yes,Other,645,876,73.6
Netherlands,NL,2021-05,TESSy,27326,867,3.2,Yes,B.1.1.7,206,867,23.8
Netherlands,NL,2021-05,TESSy,27326,867,3.2,Yes,B.1.351,18,867,2.1
Netherlands,NL,2021-05,TESSy,27326,867,3.2,Yes,Other,643,867,74.2
